0,seafood,burger,sushi,chinese_food,dessert,complained,vivid,breast,own,uk
canopy,-0.003537493956121751,0.28666148613789305,0.2431544680611166,0.12597269528953361,0.2411721291686782,0.17082570066248629,0.2873767521953471,0.11353689019116231,0.004132925728755258,0.1366353027209416
canoe,0.41424282677362845,0.07761422428693811,0.09821049663258483,0.04073764490685189,0.130147598171115,0.1878529339918226,0.05971311694274089,0.07378522769048608,0.16146443282825093,0.31643793436641143
candidate,0.0012631092453193624,0.11859911483880287,0.21088357186954249,0.07913438133362652,0.09533168781299427,0.2014748042688605,0.013694197238451269,0.042188172920811076,0.3921879789256124,0.18064512697134588
can,0.25175722087588864,0.24158171470763168,0.16087781961689804,0.10762649636193138,0.13857071180515265,0.22690648913718242,0.21189419976275492,0.042000978517623924,0.08832312635461544,0.18398934297698993
campustown,0.09320487654136854,0.19875532246913585,0.3441738098005245,0.2261770256099945,0.07536995585906141,0.21722196977611766,0.20614999454892854,0.22030822794116936,0.22628634477260906,0.3234452321713773
californian,0.17420105532887797,0.11815667915754317,0.1627800269964613,0.19270773373420955,0.10192256689337025,0.09322834308522089,0.13361673909472638,-0.01574633275848829,0.2548499792118476,0.41727836932277207
calabrese,0.12508170453809467,0.29969018968684813,0.044714657319817296,0.15381554316001522,0.20032192663956944,0.33176496798425237,0.11625451686235833,0.056191893739327724,0.334886517128576,0.07368310682702896
cakey,0.11434415643833828,0.13896636701754073,0.07160874757359657,0.030057270463810567,0.34503652910791444,0.08208001252528035,0.2844593219998213,0.2006847034129112,0.1368951463441368,0.2216187827856328
caipirinha,0.2273401225278179,0.2152805425410565,0.14505637596867127,0.1025372759468437,0.18704232160074175,0.2594329639575702,0.18867522606272083,0.13129037068707003,0.052763666913551444,0.18038452812694586
cabinet,0.10958329580890659,0.07249086253874198,0.13748432250296908,0.07958948510141242,0.13656461661154246,0.1567200364964328,0.21522773454549626,0.2195115131957973,0.156605256652611,0.2812123038004928
buzzed,0.023138056199196462,0.06306263999562924,0.05475174784537882,0.029289918441227216,0.2399165063689193,0.25865669229622623,0.1549538962193058,0.21232139692236338,0.25718779023712107,0.156639654373399
bux,0.11398774489723204,0.008703652602390059,0.09637161619641865,0.15248335471574626,0.06971162928411376,0.2684733940574108,0.0571218993833296,0.13727634938928712,0.1421155425882377,0.23362193298250258
butternut,0.2366522311299243,0.20428635848600257,-0.014682421182197111,0.05486928737091017,0.3718032719114846,-0.033300110214341795,0.2971271193295079,0.18919288453919567,0.20036417724106656,0.18472864290967025
butterfat,0.059106395702434186,0.21072076018990593,-0.04604075308695318,-0.03332156545963408,0.30458185642523766,0.11539645786706204,0.11485157868977386,0.3017919969010126,0.09443694218645934,0.09518089668867485
buttered,0.20160318090347415,0.30722803654465763,0.01928427941664462,0.0508953528793957,0.4441456556664248,0.043851455330571845,0.26721418404397834,0.4636859825871969,0.10058461249933902,0.13927856442708025
bush,-0.030139021125237836,0.19930457451943798,-0.006548308389771097,0.10184038631282692,-0.049135414996515976,0.0981273507003567,0.030440197632723185,0.06529142061115867,0.40953561614102096,0.18801698027036437
burning,0.002435222538030096,0.1241058624044717,-0.00469274892511019,0.023642697226759525,0.183551395148004,0.056883196386085515,0.20653197185450725,0.21885153943711505,0.20271353884013588,0.08617469285625097
burgerking,0.11006076816068125,0.0997288493146206,0.028731956616469195,0.20004343451601636,0.11765231167895868,0.19848856277986698,-0.01638670294629847,0.11024088518023704,0.2537997418041681,0.2031322692194157
bunt,0.09695386992087497,0.10585408580060854,0.21417411932554997,-0.00477995069715472,0.21829227398135806,0.3122817437511456,0.1045306472832816,0.11146557833643586,0.24093328249299867,0.03477603979420911
bullion,0.29200905771357666,0.12376902032919251,0.06413089657543139,0.2725203232719089,0.06504756239311,0.019261755012176095,0.18898597561154817,0.334912512616672,0.10506420829117648,0.28923892910883947
bulalo,0.15642057846193527,0.23686785676358207,0.23706752665746172,0.12505340481677818,0.11041445497489451,0.03080993152402303,0.1536505975159748,0.5190254590484725,0.1281132550487833,0.16877879114272892
buisness,0.12508423124746298,0.3748381100177049,0.07908035835146376,0.019450459264988833,0.2998187552393423,0.23817850684539443,-0.00029377777589897517,0.059271793341567264,0.3193827961945371,0.2608438707480334
buger,0.01002645784820779,0.42356606919122125,0.1314137321294773,0.18111139065649123,0.01683879840610345,0.17398447824058158,0.31957529402936363,0.2633823487777422,0.15836842437260612,0.10024195709540576
buffer,0.17419263964758325,0.20283684915830497,0.19092876242537968,0.1518097945994274,0.1296008535643687,0.06297309102624919,0.06773028241108377,0.08821474272535844,-0.04510209941721044,0.2404713936206597
budweiser,0.11645342833853323,0.2704736920054582,0.05400271074581948,0.08847571971814239,0.3290874964605127,0.2157808861521214,0.0005084666859288804,0.07726966117566439,0.13540122704370808,0.24967659028336814
budino,0.01983807513662803,0.18216197401374692,-0.019971055782191365,0.0978068048659131,0.5202909844877734,0.2413617920989278,0.31443105565463797,0.1959957994746403,0.2109607293865478,0.1816123912593207
buckle,-0.0055399534105277275,0.2682730012690176,0.11689502452759062,0.03890596053582924,0.12574245585007437,0.14398876300029917,0.25712879889270235,0.25499349091476814,0.2735357717308382,0.16746887107874617
bubblegum,0.0885535976148734,0.28600530839369315,0.2815857395420061,0.020323064056814458,0.2057855838417653,0.19653703350394242,0.22537805807012387,0.18862268056272286,0.1487937276985352,0.12531743371663287
bub,0.06565834499994436,0.46262895054783026,0.1349087552984039,0.03251877201232128,0.05440762253090432,0.2735784734089567,0.1670829875893167,0.19370653730981613,0.4593994700385291,0.0055958350171234576
brushetta,0.15485245647521895,0.04132108209709664,0.13677751326263865,0.20531155892453276,0.28631641923482376,0.2513061679071014,0.20090291154476275,0.17788610403278346,0.1846110748803604,0.04424935624587974
bruno,0.014101799337644766,0.17140603437452553,0.15631318923162463,0.08144305906142943,0.125688364348775,0.7138095776016711,0.07163245101670028,-0.04211930563452589,0.2179758399757603,0.17188162360592507
brul,0.09133123435192236,0.06002513727040658,0.03429914211299479,0.0456633591751405,0.6206300367433951,0.14966986929400608,0.277700247188466,0.17301820644645055,0.11951998683221583,0.16335850246736308
bruchetta,0.1799794292604772,0.3427705711580394,0.14426173786585006,0.03691534522695419,0.24235691275249963,0.3545263485663532,0.059631597012370856,0.10988392312499712,0.028493609220400506,0.09629582185639379
brooke,0.15910724388910188,0.17097621481482994,0.14131561040135804,-0.03239252334431811,0.07414350908434685,0.19378696235769213,0.1549143854646343,0.1585595021877495,0.590393765262902,0.3121403004427834
brocach,0.13086643963984576,0.21822689696564304,0.09868362890038253,0.2166025344195337,0.07000929819531791,0.25467499998559107,0.29996173148090977,0.0983480221931253,0.3462218756234932,0.25530182711097504
broaste,0.21778559297158467,0.3300572104579037,-0.1002903189754747,0.020137986713646448,0.27359358429398045,0.021094612235555747,0.18924271921855898,0.40794947690283295,0.16141678066717788,0.19618675176789002
broadview,-0.06733739171976047,0.2531641452136499,0.11591695494850107,0.10780457136646962,0.0777059898374202,0.07109751795742518,0.15146101204583579,0.020559434207278956,0.359844423495489,0.31979835036063886
britney,0.011124366758217333,0.2951266701377623,0.1416996170410472,0.05430047421323645,0.3227799516569175,0.1809724096941665,0.22959055111282356,0.1805702096813409,0.2953029520778405,0.07397655930435931
brit,0.0025903550216474875,0.12748869490668716,0.24569202209797428,0.007051307185011241,0.24477658574380523,0.3054412626795224,-0.010367370713543407,0.06259123049270987,0.30015204436999166,0.36184709467487536
briny,0.3453996576192066,0.1040233578296197,0.16904728745471695,0.07553236853265592,0.34133768698812744,-0.06720408272739374,0.2538639429466764,0.22236611131818856,0.13552339297281413,0.23181510349690942
brilliance,0.07090492081764195,0.059767352956966696,0.16611846130999,0.15244498653885746,0.051246052261944425,0.14826671554326465,0.3236704464441954,0.15912769797479615,0.2831662983362095,0.21363859116158995
brighten,0.1505489207655258,0.002236554327377366,0.06691273207969464,0.08068643907939946,0.26030790967660283,0.09854713832109967,0.3797695326377643,0.05200855745481045,0.22285612921149547,-0.06774841820644886
brenda,0.009152158608154565,0.06476162898003311,0.10004595307218342,-0.0537102742482547,0.1849875505532559,0.3737413257194115,0.11027499388951714,-0.008052520481576772,0.534573833339725,0.024404963797956224
brawl,0.06004221949126717,0.18791446319676852,0.1650126449773852,0.08613622265412195,0.03215003522543583,0.17206284517885753,0.018721656806919253,0.13913635181002953,0.2449719200811841,0.05365021829529196
branding,0.07975156963651435,0.318197315254136,0.11826567295644563,0.050603580291571776,0.16589839789818525,0.08505020835994107,0.09552385906377296,0.0863021488810443,0.15695022706402473,0.20253181702671252
brad,0.02049694608363586,0.11690767050949345,0.08872997712182631,-0.01349984184062069,0.066376684727815,0.45136196579908205,0.12858987686885182,0.08556771446964526,0.47401965305296984,0.26481513155784314
brace,0.16292159001884265,0.20759987064147767,0.03619128162024316,0.041196906318396766,0.13996360655300633,0.15898598777323697,0.1660711404844982,0.21036467914900742,0.2544370944101544,0.1557037282225614
bqm,0.012943878421556127,0.37858707305615197,0.234386850993645,0.0654701357330651,0.05430047228983382,0.03157399669134563,0.10195285227673279,0.06594247211126197,0.36229152041182383,0.28902359415505163
bouill,0.28590263625311607,0.06197666055008427,0.042018946833822755,0.13812654266913885,0.2275300973912673,0.20656370995083892,0.16569461303699254,0.16495005303537177,0.13107090928288773,0.22735795138112092
bouffe,0.13029299680645903,0.07831145350454519,0.14577766811780854,0.17185727425960118,0.3667686225248752,0.17198317317463596,0.26594342538629495,0.14731729086900236,0.10215557660736842,0.22051629119599225
bottlescrew,0.11491065012410746,0.2898395272308106,0.08373278268766847,0.11638597112757759,0.1973505917753379,0.149782776093464,0.1475468574217317,0.17536122772692775,0.2582537230431205,0.3391930252856902
botch,0.035046864431626204,0.28217014063881984,0.17443030900011108,0.09603791088340408,0.08821861860357975,0.2593179785796276,0.29032251316691204,0.06978095003264388,0.2839402701776924,0.08855876497440586
bosa,0.129914831065998,0.011671036860638827,0.3468227293841193,0.05144688066267336,0.035580296596203494,0.20800736079034118,0.1657308210406396,0.23679634269002042,0.12744783784395539,0.024155002950111887
bordeaux,0.25916177031244764,0.16062580345553673,0.040805037718818354,-0.002691233433721055,0.29126082270049547,0.17879490697483078,0.14110365037004194,0.32050262528202395,-0.00028458915327721045,0.25250882725717394
booger,0.0728128482961407,0.1474764094199844,0.11478910020199151,-0.02990945838648758,-0.03343587028275397,0.15109735038109487,0.13321915982097748,0.17633136571438596,0.33881538330403604,-0.09449602071369255
boob,0.047355862739425936,0.22784766139793292,0.02489747045612992,0.07920942219978709,0.08136067031108513,0.10150757003628488,0.13906411939412058,0.07076391122687901,0.31102726728163194,0.022440166338925795
bons,0.238095192586322,0.06685322969387311,0.1672263341344577,0.1886260728165527,0.3269088871277082,0.15481536750595826,0.2138937920951023,0.24627664443584735,0.10817417918050226,0.130727799483752
bonbon,0.13813455428799978,0.029254300033587095,0.26424830303888996,-0.042410505913628785,0.5005806963900706,0.10644131472251366,0.1295492464298155,0.17027396240945594,0.021513279323565747,0.08027672617154698
bonanza,0.029864462544020778,0.3355808666346874,0.11431001963097832,0.11607681174124551,0.06303573335614365,0.03124055361485345,0.01766022119829049,0.14139155327306732,0.3265594610596426,0.1321726380032868
bollywood,-0.05285870408917121,0.07902022395175218,0.21962130081228068,0.024714229367593026,0.09922009954836514,0.15466714139318374,0.27169505374191294,0.1598919969723813,0.18411198840494863,0.2645023943857988
bohemian,-0.0629601663391174,0.07034353672354281,0.06630897004441998,0.3123694909475239,0.06406776310319297,0.28224976648113576,0.28943604938475376,0.017594687333843666,0.0942210914850824,0.22044443269024905
bocca,0.1616474127813388,0.23625092201467737,0.17515458281152266,0.11964340370059245,0.15155145625025737,0.23077951486682827,0.029253781961909784,0.08911705503545801,0.10431928754261617,0.16239810934668578
blur,-0.09241202320491355,0.09885989165494662,0.20468012846356837,0.035349348532867544,0.14403449259945297,0.18172806326620042,0.27419035439126,0.00897743412201899,0.169568501468575,0.2418922360047354
bluntly,-0.02501839146144107,0.1741930717449092,0.08194915534221116,0.1618773697090976,0.03900143447282128,0.18660335533845265,0.2048302424371517,0.11686957021485575,0.30984532717274493,0.11315333230625185
blu,0.06450915087519411,0.10319797189465602,0.1562141693214212,0.06838479421816276,0.17224038142269124,0.32036401336516795,0.09311145456418576,0.10789883644543297,0.19752308225271334,0.19948230865193192
blogto,0.16113255120054937,0.1421299041875778,0.37634732564685536,0.28496159887847006,0.18982195872244004,0.25166710269058273,0.24418771129362124,0.30657194130887294,0.16596831095763537,0.2557923019465144
blizz,0.011869166932655578,0.05296886156354013,-0.017282366830855458,0.10048210935936366,0.21461974267619174,0.2453272312145593,0.27177923390718906,0.0706909039447432,0.23303214257409252,0.12749438195267085
blindly,0.17521026327404768,0.10032216625544761,0.24548504000323326,0.3395473835119532,0.18432368614905062,0.21004299975202942,0.2808082835891394,0.33843445354886903,0.23736815542406964,0.030071160045238285
blanco,0.05856073428947037,0.2394392829377567,0.025159337052221172,0.020812435373112136,0.05965933006278404,0.21572990211473228,0.036416293580079945,0.11441095096641918,0.30127646291396637,0.061995658807135014
blanch,0.22763400115466234,0.21351650990932952,0.1160026809985684,0.08887053390907677,0.25327739820296385,0.010590781680175534,0.10988282199846713,0.31108931687883906,0.26638370210664464,0.22044846729344286
bizness,0.09476987964808739,0.28517726657932596,0.08395398220300697,0.057778644454019805,0.16557858351062607,0.22952329107354125,0.1762058345895492,0.2672035324608258,0.20178874065726865,0.09178166146305362
biryani,0.2907459121040512,0.20551923384326015,0.20610903036912714,0.3300436680062763,0.26366643355272196,-0.04070257516133835,0.1944255724477177,0.3764906713537694,-0.09549362262722931,0.2521429195790641
birth,0.30658810240172035,-0.019984394379197093,0.07232866105658078,0.04907285323367881,0.17683114326811636,0.10350723967977918,-0.030968724234726873,0.20426415398580416,0.2737727442455634,0.057514071060494755
birkdale,0.1296230064813349,-0.004278655906573867,0.16022597067404648,0.013840224669270308,0.04359332988299643,0.07614726649062303,0.02011493527603688,0.11371594534345249,0.24539761139286023,0.32861182359799157
bio,0.15611883823580208,0.09913515080999295,0.18806385515513577,0.07779941006821758,0.23597746877444284,0.35053074790446626,0.09624725127712012,0.13541617329569722,0.15785377722713953,0.023855465084253232
bing,0.10592108761228002,0.1751090110200074,0.08399269629884082,0.2250323982026235,0.2638320996565959,0.13898131445042047,0.12395102621435669,0.26747747360030405,0.3560754925998956,-0.006723714733367587
bim,0.30207434089338936,0.059606642855436015,0.2303525738076469,0.06768665255811207,0.14760244960617702,0.08935559109903389,0.27344034924453914,0.25344951740262206,0.11991704559001759,0.0955130968737417
bieber,-0.1282873802839907,0.3194497095413479,0.1824919806972354,0.13300601417941219,0.24444616013536247,0.2477256309034089,0.29574817958200145,0.10835547164068496,0.3026146891211015,0.06621817269070791
bid,0.07159264296472467,0.043250695277849596,0.14245878839789297,0.10335123542621535,0.19474318512589675,0.29792865047130274,-0.000808944015845134,0.09646165334426693,0.28165376489612937,0.18375260164500964
bibimbop,0.2902908928541447,0.14140553607776493,0.3203461110504631,0.3493877925233655,0.21321807153681716,0.05246383433653919,0.2717247365769113,0.3648388725037089,0.05079552717169487,0.0031770529001173497
betty,0.038573081934487795,0.19466670261266703,0.1423169044064713,0.09396141556853689,0.2878652472792098,0.22644294667681789,0.08150253535183472,0.014778103579599125,0.3966229097147163,0.25433531242817775
bestie,0.03427982461442608,0.03884929422506144,0.27395916247374125,0.2832184733086128,0.24447529044992028,0.3267307070321524,0.09281884097572048,0.15617558631003348,0.019813499240392995,-0.06443422863190766
berkeley,0.0500748966170405,0.11398532501316111,0.08670969870014099,0.23901686228309174,0.08717776587352007,0.1805934711786449,0.1157459910660696,0.207928046467765,0.2649556277715126,0.15134820859915912
bene,0.22727740888554349,0.03624294058316505,0.02618570016140055,0.11979114954680926,0.2803652190852845,0.2509363864474956,0.13102385762768742,0.1952895573290105,-0.007334257280352683,0.127932737940839
bella,0.15295932099962437,0.20570876327265633,0.06942200259798022,-0.02394402698228661,0.30783795161521055,0.39748233374209485,0.022487010545120412,-0.011186546637204057,0.34849970079088194,0.17495447824997148
bel,0.07186125779635762,0.16875258779656815,0.06111502347851737,0.12220482088073834,0.3103820938886475,0.19880322698134895,0.20474191981620402,0.15314818413884726,0.24773247682958446,0.10682829869946253
beijing,0.03000453940890089,0.07061046500038685,0.13687246908714887,0.6627678470229305,0.04432222585287151,0.13540907297561855,0.14170259328343005,0.1605326270294055,-0.06961878062745934,0.1895966528958888
bedroom,0.09820418666117951,0.011964121579683342,0.010881132807369921,0.049541995246164885,0.18503953682259586,0.21947469902293376,0.2966224017512753,0.1050227520163307,0.19215461330735323,0.02835643445949826
beam,0.24810979723078586,0.16905298090728121,0.13220502629450773,0.07550705496963832,0.03352070453057799,0.21502069103370783,0.2474720142502467,0.34278361997319035,0.24401203865646895,0.13258250416384948
battery,0.3132014019546209,0.2254708894292842,0.1013512892746537,-0.04296458376955784,0.09636433019495752,0.09317209766350115,0.12731552410098804,0.10658870940979123,0.1209723753686234,0.22459471544628745
bates,0.10217558044167441,0.19856921075282444,0.123420090438627,-0.01771769934689241,-0.01035638847438832,0.3522321329996174,0.14849412408701015,-0.10448673042784434,0.53622105275814,0.17775880115549533
barstool,0.06999024193923428,0.2739422116389381,-0.05964498531775278,0.007084534021075362,0.07667853380629644,0.19743113397189374,0.2046901253212108,0.3042163529824663,0.265902480932554,-0.02176696878926246
barmaid,0.16029930220772598,0.11444658591606276,0.07640575737514722,-0.009072546459149079,0.14131671511804067,0.14394061291551907,0.23426029502814658,-0.05608580790633214,0.3267047930592747,0.12228737479587137
barf,0.005308350289851953,0.09910714670952644,0.14843970578091134,0.15246055670420403,0.14127818747000942,0.09942176254333553,0.15587523006966666,0.32265176924003725,0.17409704254340222,-0.011653252495226038
ballpark,0.17510191222699711,0.20270301584136072,0.11162981069345218,0.05516345025459678,0.05973847858398005,0.06400765119354893,0.06794929842628229,0.12413014494086846,0.332896234386749,0.0681951766290746
bakerbots,0.09014575072608191,0.02041307265639213,0.17193957107577373,0.03467181006329048,0.39825906749779705,0.13273062053558687,0.14593995912945018,0.10650978550336165,0.2303211346432173,0.22617145511803766
badge,-0.0380002372698615,0.11151771753513788,0.027019007919554663,0.10741171119454443,0.06828086582812211,0.1690861992088117,0.1272571011254306,0.07353822096259713,0.2027360083253911,0.27099023011787715
badd,0.00957416155379011,0.3430786355071143,0.15240838456804712,0.05564102337722034,-0.07273161413815332,0.2783076209739478,0.09654853583402083,0.1430844777482701,0.31589428182131457,0.08686179163929962
bacchanal,0.3082095115791564,0.15613451545488016,0.23833229896338456,0.1699746052468293,0.3504805921192776,0.11230624206384282,0.23985533764678535,0.1187065752977465,0.04449970797405235,0.23375637429331517
babbo,0.104062420480221,0.14900026015528411,0.20290903993118295,0.18339880035583414,0.17227408784378168,0.31990985809166617,0.1351224678064361,0.02972791361919217,0.17427314845721065,0.0075028412819102795
azteca,0.14567273976756312,0.18072877839763807,0.04176957871693928,0.029885699048878805,0.05009381213536096,0.22230893061318846,0.04831471991698015,0.2119325949302756,0.07345569815658967,0.06704126176436681
aways,0.34226197316534007,0.2415628395599991,0.1258581492729461,0.18443154008533844,0.14278200244748038,0.12166102135364334,0.18019642142403763,0.10904889525802287,0.19141646886399058,0.26469727320931463
avait,0.10651037731151575,0.1361578123807582,0.12949051781266382,0.2388959020559081,0.32791869684569114,0.16959622254343149,0.24509790382883034,0.2136950098208847,0.10953962262609226,0.15060852323014032
autant,0.16310173969256006,0.1447766356174946,0.29696386682244374,0.21151166380692288,0.31787916719472903,0.21310263569624166,0.2226102198561302,0.2547206879098363,0.137022507049857,0.1928943295735277
australia,0.12024920847560581,0.15336315158378996,0.11829738686407805,0.11830914534290186,0.028493182710788163,0.1454356192296611,0.12426105495789065,0.01407755419455586,0.09081017076503016,0.7450486018694333
aunque,0.1421579585902907,0.15200438111624825,0.2097005005798359,0.13891419027227486,0.1588872261352744,0.3395269256024395,0.22862910478478674,0.2741983190077781,0.21253246456075295,0.14148338858735057
atypical,0.10776910248732305,0.1632789708629014,0.16550555875942732,0.14603762558072525,0.31535233233281157,0.10023696263271281,0.3703312696416349,0.1760186441506778,0.1161239703911874,0.13083660064177954
attorney,0.04662144466407849,0.08666864783238921,0.1600258680430322,0.14993337769998705,-0.005886665644616726,0.19618067355603086,0.08882754056763256,0.078882470747005,0.47450426611929925,0.1417941010147419
attendance,0.15594682006395647,0.01780167972809119,0.29263195633500905,0.11506416587826704,0.24181646715341132,0.15528745750860765,0.10377371133819868,0.2524079918463148,0.2461822295442375,0.2901373535312717
athlete,0.13902245981238465,0.08610565974217957,0.0936177980876172,0.0357635259769864,0.10704594978160534,0.20207002648461167,0.13617451470823316,0.09783116263992031,0.15244311966163265,0.19959514136965406
atenci,0.13775941291042124,0.15919831062864906,0.2344762583850585,0.15443574572974067,0.14168219943135113,0.3080190343847505,0.2157407765242922,0.2437215405198664,0.16940974897281622,0.14808913345869693
astounding,0.0039632018360453445,0.1879417344446891,0.1668928189116619,-0.047813245514482745,0.09912031779033817,0.09197774067025212,0.33473218530022303,-0.0673381168746709,0.19328152937419268,0.09739281677277621
assort,0.02332189712918477,-0.020030967540532477,0.17835220421910705,0.02305919724520846,0.4965394117411323,0.11027473908644164,0.2115940261164444,0.15262531165520346,0.2449039683325439,0.23739585005099245
assez,0.13534283902462405,0.20617844928104262,0.21834495027559028,0.25458857670456325,0.25155676619514733,0.27200906112570694,0.20174364733765504,0.18282316142086835,0.19440674643206662,0.1889563074011012
aspx,-0.007083238637135734,0.09072887921762224,0.01329936515517817,0.07659488125690783,0.13635005938958555,0.1494703789529519,0.17180232226062717,0.11093055196536342,0.36320297900725623,0.2675784518971742
aspire,0.023210401766780058,0.1969381873915796,0.12355419829668442,0.15040744393419656,0.21934709180838022,0.2126008562547887,0.12978443912901796,0.12218797855858209,0.14524003581263137,0.23506879682330603
asked,0.15043663966822932,0.06380524052116585,0.09950167944073993,0.02973492026900357,0.2944324237382736,0.29109087232835146,-0.0440019728489765,0.134532929518195,0.35187697768611903,0.06459022373839192
ashton,-0.0028644913353532255,0.179108087938277,0.049691538516124366,0.02733494181439057,0.2441729054636621,0.4046448723575942,0.16019749370450492,0.07826867092277355,0.5595878697463537,0.11603411986210506
artificially,0.10983893514802441,0.14700484707634243,0.10779846819206255,0.1368105825664585,0.3172964546630583,0.12773950490828015,0.42550491056882084,0.20019471795970614,-0.06331944859291955,0.1806949949326246
articulate,0.034615729743541115,0.10375026960760839,0.16213255019508852,0.10376811458184618,0.045847278786587876,0.18801066858337906,0.4603905946699966,0.1858904085456021,0.41674379582215715,0.05756701837526199
arrest,0.11717438980239861,0.044603405143902895,0.021606235158997882,0.11104499800328897,0.09192548550794126,0.22475742075035543,0.1296542563289216,0.21620516244592708,0.3482081435318619,0.1281220347124408
armstrong,0.12314379497407586,0.26374355514682546,0.08589973147834352,0.13511813796713867,0.030433435327549194,0.1687311563302211,0.019476163461992636,0.08002893550634872,0.608328602717503,0.22379428278171365
argumentative,0.06012817743735153,0.130153644540755,0.06797290774685417,0.13829543734309116,0.021975979999554376,0.14514382707829035,0.3732051476866577,0.1384628102911175,0.2760734553680608,-0.025687390760198422
argentine,0.12537493040381512,-0.02111967989936875,0.19320182233658836,0.09008100977495968,0.09257984148494396,0.2170192778642544,0.10474096992641771,0.04197667242479137,0.11217751321844525,0.45464967886270613
argentina,0.07374144278862606,0.10147760349616947,0.010761542940359569,0.1365672272547892,0.2232532016244091,0.2585874689027179,0.11803922535378851,-0.034056475883855,-0.022792220240889758,0.37392616480050367
architecture,0.08846064446377572,0.0050504013726043765,0.19786766992309315,0.1412579087379534,0.09113893936452937,0.26021224581724983,0.46745666806976544,0.004977658753519447,0.06508150108422397,0.13441130042288646
arabic,0.09082236913680142,0.15047196088319958,0.14157382525953308,0.216441641513364,0.2556826696729634,-0.02528825229240863,0.24505104092948013,0.38458647596463497,-0.0059843740090128284,0.2696968114649923
applause,0.02711096130343002,-0.0827958251844433,0.1869333349385798,0.074351427702886,0.3011116517685132,0.15464101086204501,0.24603422929115995,0.2752367352000256,0.23861690568838523,0.12886743307984838
aoi,0.0039838468487267955,0.034968488162854895,0.550644349685517,0.33126922244275375,0.15525930049132083,0.23123009965222377,0.06890053969867921,0.09498432353493332,0.1371964397943096,0.20789232794033802
antipasti,0.41232479791716964,0.08554875577742312,0.219815311904433,0.10203039208450672,0.4313244190178247,0.11063848396775196,0.2519661823122444,0.15385560097383674,0.12049107951424602,0.24283520631129973
antipasta,0.2636047127533158,0.15396702364824577,0.1919340701730967,-0.004541909569436247,0.27702815184864843,0.14228577382585697,0.259345540079501,0.11586867062301148,0.06977752136419503,0.2966966277827094
anne,0.04679962752445271,0.07287871955816609,0.07435516885533498,0.06724607862155353,0.10289892212081,0.2527812557144692,0.1568616066504899,0.11204329207998716,0.474327909796397,0.2517587650868431
angelina,0.05161411928888326,0.16947178356189152,0.06512501638966119,0.10211846916333905,0.3145398133210501,0.30967665923107757,0.04086662863598879,0.08591170937955436,0.3690679280769163,0.0893501389097566
andres,0.1160128778841454,0.07611276077342197,0.22306901102758683,0.1475002156871401,0.10081490695441905,0.44684530886077334,0.14539215415183637,0.12140786132959266,0.3056187946266345,0.13682363000116857
anago,0.3710593369047076,0.07884852116238503,0.4626491332273284,0.16858829641723946,0.23568967660825754,0.11686828299845956,0.34460372973832837,0.28692026410767224,0.1489332921851089,0.257137172512228
amos,0.14599228535513345,0.09562875649797717,0.12126119232488307,-0.0803982557937592,0.2298236824908907,0.30481411006520065,0.08599165880321714,0.13930975471375442,0.38179383890243423,0.10413720162926497
amend,0.11748880672540596,0.17595738753232001,0.22141448866467114,0.17485970816923238,0.20626054047448694,0.10796038395119054,0.042261730179955596,0.14470483419323055,0.3251987160934358,0.25334124565210453
amberjack,0.5616953648730814,0.07010688488663516,0.40521320265529515,0.09189091190749539,0.10198230679829244,0.08289557477535457,0.12704965847743185,0.32454176493580916,0.07318478953327306,0.29589001151833544
amato,0.046026847856889284,0.1301631129806527,0.11541911835209413,-0.01647024937114637,0.29511959597202675,0.3303608539305643,0.07747303034981103,0.09779807484144949,0.3207661320742785,0.12070505293499154
altius,0.3035050777997374,0.04582990089786187,0.16699557495941653,-0.02206966115710275,0.35741942334576876,0.07643217426322078,0.27388219955288295,0.13053494110449523,0.15092982651089484,0.17340665413200773
altar,0.0686993513274779,0.0166098668671266,0.10492747753175082,0.03640076956267784,0.14904688600307184,0.36859654283786025,0.41764804040242387,0.1448081306644874,0.08947806810396511,0.05934181628862353
alphabet,-0.020878232616879214,-0.009940040040744398,0.13306721847941688,0.19637574193653828,0.1695007087368324,0.19687537055692733,0.29543062456018293,0.13863962362464538,-0.008997246571405703,0.1978941541176324
alma,-0.03287488114219017,0.06279685832676897,0.183489259011939,0.03204733502493897,0.02846363939840182,0.17257932038119267,0.08069607478955937,-0.012571065595424945,0.39064045719594764,0.03825631596600814
allure,0.22696096402635685,0.26660612973268627,0.10350939085634057,0.21282372874227953,0.2895261024435717,0.16621594050650895,0.4313028878591416,0.1441792648633829,0.12770958341321315,0.17306796991696977
alleviate,0.1889789018718845,0.11511960222249655,0.12267987192534884,0.1694287410232448,0.17203536076325676,0.14296940628988983,0.17835367949315958,0.051578120031266675,0.2596544993542668,-0.009525754221659324
alittle,0.10319265585152988,0.1865800227683387,0.06539137268767158,0.326730088898375,0.22621007414706892,0.21748598267867703,0.2584489249122808,0.4351608097923909,0.1715241409408442,-0.0013522977148967355
algo,0.1382408347241628,0.13588727934461622,0.17730462495585206,0.13858201928141695,0.24035982126832772,0.3175485845990667,0.10294721553908336,0.17401575763966404,0.14194254884669946,0.06889883450050752
alexis,0.1319467063618575,0.06538613964221707,-0.026671875748216594,-0.04851984772091111,0.10855757336851611,0.4079383390674643,0.13700886135836227,0.049640991619829766,0.42542793500705606,0.0735823142332228
